,EU_Sales,Global_Sales,JP_Sales,NA_Sales,Other_Sales,genre,name,platform,publisher,rank,year
210,0.00,0.00,0.00,0.00,0.00,Action,Cash Dolphin Golden Paradise - Free Special Edition,iOS,N/A,30211,N/A
211,0.00,0.00,0.00,0.00,0.00,Action,Devotional Bible Verses,iOS,N/A,30212,N/A
212,0.00,0.00,0.00,0.00,0.00,Action,GameCard.VN,iOS,N/A,30213,N/A
213,0.00,0.00,0.00,0.00,0.00,Action,Flu Clinics,iOS,N/A,30214,N/A
214,0.00,0.00,0.00,0.00,0.00,Action,Film Super Star - Girl Makeover Salon games,iOS,N/A,30215,N/A
215,0.00,0.00,0.00,0.00,0.00,Action,Oriental Chinese & English Takeaway,iOS,N/A,30216,N/A
216,0.00,0.00,0.00,0.00,0.00,Action,Hidden object: Stolen car,iOS,N/A,30217,N/A
217,0.00,0.00,0.00,0.00,0.00,Action,DuPont Evalio Oryginalne Produkty,iOS,N/A,30218,N/A
218,0.00,0.00,0.00,0.00,0.00,Action,??? THE SOLAR BUDOKAN 2017 app powered by LiveFans,iOS,N/A,30219,N/A
219,0.00,0.00,0.00,0.00,0.00,Action,ProAddicts - BMX & Skate spots,iOS,N/A,30220,N/A
220,0.00,0.00,0.00,0.00,0.00,Action,Kikou Keisatsu Metal Jack,GB,Takara,30221,1992
221,0.00,0.00,0.00,0.00,0.00,Shooter,The Scourge Project,PS3,N/A,30222,N/A
222,0.00,0.00,0.00,0.00,0.00,Misc,Nata De Cat,iOS,Unknown,30223,2010
223,0.00,0.00,0.00,0.00,0.00,Misc,Eyegore's Eye Blast,iOS,N/A,30224,N/A
224,0.00,0.00,0.00,0.00,0.00,Misc,Football Kickups,iOS,N/A,30225,N/A
225,0.00,0.00,0.00,0.00,0.00,Action,Doggie Let Me Out,iOS,N/A,30226,N/A
226,0.00,0.00,0.00,0.00,0.00,Action,Silent U-Boat: Atlantic Hunter,iOS,N/A,30227,N/A
227,0.00,0.00,0.00,0.00,0.00,Action,101 SLOTS - Viva Las Vegas Casino,iOS,N/A,30228,N/A
228,0.00,0.00,0.00,0.00,0.00,Action,A Race F-15E Strike Eagle Fighter - Unreal Speed Fly 3D,iOS,N/A,30229,N/A
229,0.00,0.00,0.00,0.00,0.00,Action,PRO - Metro 2033 Game Version Guide,iOS,N/A,30230,N/A
230,0.00,0.00,0.00,0.00,0.00,Action,HH??,iOS,N/A,30231,N/A
231,0.00,0.00,0.00,0.00,0.00,Action,??????for??????????,iOS,N/A,30232,N/A
232,0.00,0.00,0.00,0.00,0.00,Action,FindPoke - Poke Finder for pokemon go,iOS,N/A,30233,N/A
